timestamp,open,high,low,close,volume
1539216000000,52.5,52.5,52.5,52.5,0.001
1539302400000,53.6,53.6,53.5,53.6,0.0038
1539475200000,51.7,51.9,51.7,51.8,0.0136
1539561600000,52.7,57.5,51.6,55.9,34.6026
1539648000000,55.8,56.8,51.8,55.2,39.3395
1539734400000,55.3,55.4,51.6,55.1,31.9423
1539820800000,54.9,55.6,50.4,53.1,35.2567
1539907200000,53.2,54.5,50.7,53.6,18.3313
1540080000000,52.1,53.8,51.3,53.4,8.0073
1540166400000,53.3,53.9,50.8,51.1,21.4664
1540252800000,51,53.6,50.5,51.4,20.7212
1540339200000,51.3,53.6,51.1,52.7,11.8395
1540425600000,52.8,53,50.8,52.6,4.2001
1540512000000,52.5,53.2,50.8,52.5,5.6744
1540684800000,50.7,51.8,50.5,51.7,1.0942
1540771200000,51.7,51.9,47.6,48.8,7.001
1540857600000,48.8,49.5,47.9,49,4.3188
1540944000000,49,50.4,47.7,49.6,5.5134
1541030400000,49.6,50.5,48.8,50.3,4.9335
1541116800000,50.3,51.9,49.4,51.4,6.6958
1541289600000,54.2,54.4,53.8,54.4,0.7634
1541376000000,54.2,54.8,52.4,53.6,6.6683
1541462400000,53.6,56.3,52.8,56.2,8.0361
1541548800000,56.1,56.5,53.3,54.2,7.4074
1541635200000,54,54.7,52.1,52.5,6.7581
1541721600000,52.2,52.7,51.3,51.7,5.6772
1541894400000,50.6,51.5,49.5,51.1,0.8123
1541980800000,50.9,51.8,49.3,51,10.0383
1542067200000,50.9,51.2,47.5,50.1,45.2984
1542153600000,48.2,51.2,39.7,44.8,142.084
1542240000000,42.1,45.3,38.9,44.5,147.6632
1542326400000,42.6,44.5,40.9,42.5,21.3777
1542499200000,42.4,42.4,41.7,42.2,0.7578
1542585600000,42.3,42.3,34.6,35.2,35.6221
1542672000000,35.2,38.5,29.5,31.6,172.4527
1542758400000,33.5,35,30.3,34.8,103.3177
1542844800000,34.4,35.3,30.9,31.7,25.6972
1542931200000,31.8,33.2,30,32.1,42.0753
1543104000000,32,32.1,29.6,31.3,2.6167
1543190400000,31.2,32.2,26.8,29.8,67.8069
1543276800000,29.9,31.9,27.5,31.4,42.1172
1543363200000,31,36.2,30.8,34.7,68.5819
1543449600000,34.7,35.6,32.7,33.7,47.5909
1543536000000,33.6,34.3,30.5,31.7,42.1032
1543708800000,33.3,33.5,32.5,32.9,6.77
1543795200000,32.9,33,29.4,30.7,30.5062
1543881600000,30.4,32.3,29.4,31,18.1493
1543968000000,30.6,31.3,28.3,29,17.521
1544054400000,28.7,30.3,25.5,26.7,28.2269
1544140800000,26.3,26.8,22.2,25.2,38.7207
1544313600000,25.7,26,25.1,25.6,1.0899
1544400000000,25.8,26.2,23.2,23.4,19.9322
1544486400000,23.5,23.9,22.2,22.7,45.61
1544572800000,22.7,24.5,22.5,23.5,47.37
1544659200000,23.5,23.7,22.1,22.4,35.92
1544745600000,22.4,23.3,21.7,22.1,25.12
1544918400000,25,25.1,24.5,24.8,2.96
1545004800000,24.8,29.8,24.6,28.4,45.94
1545091200000,28.3,29.8,27.2,29.5,39.59
1545177600000,29.6,31.1,28.1,28.6,58.07
1545264000000,28.6,32.7,28.1,31.9,75.52
1545350400000,31.8,32.6,29.1,29.6,70.44
1545523200000,32.7,32.9,32.2,32.6,4.53
1545609600000,32.6,36.1,32.1,33.5,62.44
1545696000000,30.3,30.6,29.8,30.3,4.63
1545782400000,30.2,31.5,28.4,30,53.54
1545868800000,30.1,30.6,26.9,27.3,35.05
1545955200000,27.2,33,27.2,31.5,52.36
1546128000000,30.9,31.2,30.8,31.1,3.22
1546214400000,31.1,31.2,28.9,29.1,28.78
1546300800000,30.7,31.5,30.6,31.1,6.57
1546387200000,31.2,33.1,30.8,32.4,37.01
1546473600000,32.4,32.6,30.4,31,32.52
1546560000000,31,32.2,30.5,31.7,37.28
1546732800000,38.1,38.8,38.1,38.5,4.53
1546819200000,38.4,39,36.7,37.2,45.5
1546905600000,37.1,40.6,37,38.6,52.54
1546992000000,38.5,39.5,37.9,38.1,37.49
1547078400000,38,38.7,31.5,32.7,61.41
1547164800000,32.8,33.2,31.5,32.2,44.38
1547337600000,29.5,29.5,29.1,29.5,3.36
1547424000000,29.4,32.4,29.2,31.6,28.32
1547510400000,31.5,32,29.7,30.5,38.39
1547596800000,30.6,31.6,30.2,30.8,42.17
1547683200000,30.8,31.2,29.5,31.2,33.38
1547769600000,31.1,31.2,30,30.4,22.8
1547942400000,30.3,30.4,29.8,30,9.95
1548028800000,30.1,30.7,29.9,30.4,24.57
1548115200000,30.5,31.5,28.9,31,25.45
1548201600000,31,31.7,30.7,31.2,22.99
1548288000000,31.1,32.6,30.5,32.1,27.24
1548374400000,32.1,32.5,31.3,31.8,24.24
1548460800000,32.3,33.5,32.1,32.2,27.5
1548547200000,32.2,32.5,30.7,31.5,26.37
1548633600000,31.5,31.9,29.4,30.5,31.97
1548720000000,30.5,30.7,29.4,30.3,25.55
1548806400000,30.3,31.3,29.8,31.1,23.49
1548892800000,31.1,31.7,30.4,30.7,26.83
1548979200000,30.8,32.7,30,32.7,34.3
1549065600000,32.2,34.1,31.7,33.6,34.44
1549152000000,33.6,34.1,31.9,32.4,46.8
1549238400000,32.6,33.6,32.4,33.1,28.79
1549324800000,33.2,33.6,32.7,33.5,87.13
1549411200000,33.5,33.6,31.3,31.9,86.11
1549497600000,31.9,32.7,31.8,32.4,75.96
1549584000000,32.3,43.9,32,40.8,127.73
1549670400000,42.6,45.5,41.7,43.7,186.44
1549756800000,43.6,46.4,41.2,46,211.56
1549843200000,46,46,40.8,41.8,154.8
1549929600000,41.9,43.7,41,42.8,160.44
1550016000000,42.8,43.7,39.7,40.7,162.19
1550102400000,40.7,41.5,39.5,40.3,174.59
1550188800000,40.4,43.5,40.3,41.3,153.09
1550275200000,42.3,43.4,42.2,42.5,163.81
1550361600000,42.5,44.1,41.6,43,171.63
1550448000000,43,48.3,42.7,46.9,194.78
1550534400000,47,48.3,45.9,46.4,111.96
1550620800000,46.4,51.4,45.5,50.5,171.51
1550707200000,50.7,50.7,47,47.9,149.07
1550793600000,48,48.9,47.1,48.5,84.78
1551052800000,43.7,46.3,42.9,44.8,112.65
1551139200000,44.8,45.2,43.5,44.2,167.79
1551225600000,44.1,44.9,41.9,44.4,103.52
1551312000000,44.4,46,43.9,44.8,65.19
1551398400000,44.8,48.3,44.8,47.6,158.77
1551484800000,46.8,48.6,45.9,47.7,53.61
1551571200000,47.8,48.3,46.4,47,35.95
1551657600000,47.1,47.5,44.1,45.1,51.4
1551744000000,45.1,53.5,44.7,51.8,66.41
1551830400000,51.9,56,50.7,54.7,63.45
1551916800000,54.7,58.3,53.3,55.9,76.27
1552003200000,56,56.9,54.6,55.5,49.56
1552089600000,56,58.6,55.7,56.9,45.03
1552176000000,56.9,57.2,55.2,55.8,35.63
1552262400000,55.8,56.5,53.2,54.1,47.43
1552348800000,54.2,56.2,51.6,55.7,41.14
1552435200000,55.7,56,53.6,54.6,42.27
1552521600000,54.5,57.4,52.8,55,42.08
1552608000000,55.1,58.2,55.1,57.8,36.805
1552694400000,60.2,61.1,58.7,60.4,36.28
1552780800000,60.4,61.7,58.9,61.4,33.3615
1552867200000,59.8,61.8,57.5,58.4,33.9888
1552953600000,58.5,60.2,57.6,60.2,35.5789
1553040000000,60.4,60.9,56.3,60.9,37.1963
1553126400000,59.6,60,56.7,57.9,28.9875
1553212800000,58,59,57.3,58.4,26.7975
1553299200000,58.7,60.8,58.5,60.1,34.41
1553385600000,60.1,60.2,58.2,59.1,39.1491
1553472000000,60.1,60.1,57.3,58.1,36.6725
1553558400000,58.1,58.4,56.5,57.9,39.92
1553644800000,58,61.9,57.8,61.9,32.8599
1553731200000,60.7,60.8,59.4,59.7,22.47
1553817600000,59.7,61.9,59.3,61.9,23.6184
1553904000000,60.1,60.3,59.1,59.7,17.04
1553990400000,59.8,60,59.2,59.8,23.0525
1554076800000,59.8,60.5,59.3,59.9,25.2769
1554163200000,59.8,78.5,59.6,76.9,76.5987
1554249600000,77.1,98.6,76.2,85.1,134.8917
1554336000000,85,89.9,79.9,84.1,116.6733
1554422400000,84.2,89.5,83.5,88.5,64.4004
1554508800000,86.7,97.1,84.8,91.4,124.37
1554595200000,91.5,94.8,88.5,91.3,128.0248
1554681600000,91.4,93.5,85.9,88.8,102.3282
1554768000000,88.7,88.9,83.3,86.1,105.6144
1554854400000,86.2,91.1,85.9,87.8,68.8488
1554940800000,87.7,88.1,74.7,78.7,96.551
1555027200000,78.5,80.3,74.9,78.3,66.3064
1555113600000,80,80.9,75.6,77.3,78.67
1555200000000,77.2,83.2,75.8,83.1,72.1482
1555286400000,83,83.9,74.4,77.5,76.1464
1555372800000,77.4,81.1,76.5,80.1,69.5698
1555459200000,80.1,81.4,77.9,78.4,51.2498
1555545600000,78.5,83.2,78.4,81.4,49.2697
1555632000000,81.3,83.3,79.3,81.8,27.5817
1555718400000,81.7,82.4,79,81,56.09
1555804800000,80.9,81.6,72.8,76.5,94.8468
1555891200000,76.6,77.6,74.8,76.2,66.2186
1555977600000,76.2,79,73.1,73.5,73.0094
1556064000000,73.4,74.5,69.7,72.5,101.4321
1556150400000,72.5,74.2,68.4,70,89.9686
1556236800000,69.9,74,68.2,73.9,97.734
1556323200000,70.3,70.9,69.5,69.8,57.64
1556409600000,70,71.6,66.2,67.2,83.9726
1556496000000,67,70.9,64.2,65.8,96.3857
1556582400000,65.9,76,65.8,72.8,146.5351
1556668800000,72.9,74.8,70.4,71.9,113.4921
1556755200000,71.8,75.2,70.7,71.6,114.4783
1556841600000,71.5,81.8,71.3,81.6,147.3402
1556928000000,79.1,79.3,73.3,76.3,283.84
1557014400000,76.2,79.4,74.1,78.5,163.2489
1557100800000,77.9,78.5,70.3,73.5,119.1574
1557187200000,73.4,80.4,72,72.7,188.4305
1557273600000,72.6,76.6,70.9,73.4,147.2178
1557360000000,73.3,75.1,71.7,73.2,132.8131
1557446400000,73.3,78.6,71.9,77.1,142.4714
1557532800000,78.4,95.5,76.4,87.8,404.78
1557619200000,87.6,93.7,82.8,84.3,545.9404
1557705600000,84.2,92.8,83.7,87.3,191.6282
1557792000000,87.2,93.9,86.3,91,201.985
1557878400000,91.1,103.8,90.1,101.5,203.5448
1557964800000,101.8,106.9,90.4,95.2,139.8537
1558051200000,95.2,97.1,82,88.9,174.1172
1558137600000,87.4,89.3,84.9,86.2,204.56
1558224000000,86.2,96.8,85.8,94.6,218.9601
1558310400000,94.5,94.6,87.1,91.3,104.8063
1558396800000,91.3,93.2,88.9,90.9,71.7451
1558483200000,90.8,92.1,85.5,87.4,31.6795
